;data;model;cleaning;layers;runtime;top_5
122;comments;BERT;basic_stopwords_vocab;2;104.60158491134644;{'t1': [('mac', 0.8233654568006502), ('america', 0.8214810743619146), ('mb', 0.8189762522979371), ('quarter', 0.7993088270660516), ('couple', 0.7886364555691785)], 't2': [('america', 0.8120086209389895), ('mac', 0.8000695388242778), ('mb', 0.7999634027390933), ('least', 0.7931657172466312), ('quarter', 0.7873125638553206)], 't3': [('ie', 0.7828134281858805), ('mac', 0.77845383130576), ('america', 0.7758026989887443), ('mb', 0.7741730002420862), ('phone', 0.7508860016222569)], 't4': [('mac', 0.8371566822553879), ('america', 0.8255473377972133), ('bu', 0.8039975644638828), ('board', 0.7967055405981585), ('least', 0.7945519759599255)], 't5': [('america', 0.8381922493022738), ('mb', 0.8304819074427026), ('mac', 0.8237652465035206), ('least', 0.8186069627341374), ('quarter', 0.807916648976611)], 't6': [('america', 0.8306837884272945), ('least', 0.7981055950204906), ('mac', 0.7927356160404814), ('mb', 0.7878432894346603), ('pulse', 0.7858437674949058)], 't7': [('phone', 0.8709457671857379), ('couple', 0.8674523182248688), ('america', 0.8657151875333305), ('old', 0.861184182079447), ('given', 0.8587400341905372)], 't8': [('america', 0.8289443271035734), ('mb', 0.804205544584327), ('mac', 0.7959265487441527), ('least', 0.785154062479037), ('friday', 0.785088424194905)], 't9': [('america', 0.8495595109712244), ('mb', 0.8363858240197706), ('mac', 0.8164282780658312), ('ie', 0.805238345363357), ('instead', 0.7991209771802044)], 't10': [('least', 0.8415687902826042), ('america', 0.8382094606864343), ('quarter', 0.8157833765030307), ('ie', 0.8075399722922452), ('mb', 0.8037834344944169)], 't11': [('america', 0.8216617627666785), ('mac', 0.799589258094574), ('ie', 0.7958225428057637), ('mb', 0.7765559389232942), ('etc', 0.7756510802425522)]}
123;comments;BERT;basic_stopwords_vocab;3;104.66732501983643;{'t1': [('quarter', 0.8179654862765868), ('almost', 0.8096279715718806), ('upper', 0.8028141115324554), ('mac', 0.8001248210970608), ('couple', 0.7937695248494866)], 't2': [('upper', 0.8024361430105276), ('north', 0.8021667943212724), ('quarter', 0.7908111050867663), ('term', 0.7860317069881821), ('almost', 0.7818807913043149)], 't3': [('upper', 0.7752480216226562), ('mac', 0.7504517016499961), ('north', 0.7491793451941502), ('almost', 0.7449001554628423), ('etc', 0.7417561620419617)], 't4': [('upper', 0.8072485425403659), ('mac', 0.8009199723778657), ('even', 0.7967236305413484), ('north', 0.7804503229435913), ('quarter', 0.7787599225598143)], 't5': [('north', 0.8260805947737495), ('upper', 0.8181285189043468), ('term', 0.8119017343101461), ('almost', 0.8052552255089915), ('quarter', 0.8046070952709109)], 't6': [('north', 0.7965069706406694), ('quarter', 0.7943477822707206), ('upper', 0.7903432519121774), ('least', 0.7766397957769041), ('term', 0.7762794007364792)], 't7': [('upper', 0.8827829564868992), ('couple', 0.8729104649936608), ('given', 0.8460689097962141), ('almost', 0.8430321631519229), ('north', 0.8382033633335793)], 't8': [('upper', 0.8101728449933454), ('north', 0.7936678066795777), ('quarter', 0.7896470210835347), ('almost', 0.7810857955964933), ('even', 0.7732062601418596)], 't9': [('quarter', 0.8115591092541644), ('almost', 0.8108304982852442), ('mb', 0.8023500940458624), ('upper', 0.7984824048042173), ('north', 0.792518384328917)], 't10': [('north', 0.8297291234170776), ('almost', 0.8207498915070058), ('quarter', 0.8190381535822462), ('least', 0.817428477001155), ('upper', 0.8150736241798096)], 't11': [('north', 0.7806541425828544), ('almost', 0.7798617326222564), ('another', 0.7779866730565653), ('upper', 0.7757682381182627), ('mac', 0.7708519804279441)]}
124;comments;BERT;basic_stopwords_vocab;4;104.98754811286926;{'t1': [('quarter', 0.8125187442055537), ('term', 0.7943530802932006), ('couple', 0.7919982242124123), ('upper', 0.7879420391423827), ('north', 0.7654830254725035)], 't2': [('upper', 0.8012852485606593), ('quarter', 0.7952535294557384), ('term', 0.787486302087521), ('north', 0.7731364354239803), ('couple', 0.7467633533758202)], 't3': [('upper', 0.7789487348598005), ('north', 0.7316795068186168), ('quarter', 0.7288199455788948), ('social', 0.7261232762460257), ('term', 0.7251130730087347)], 't4': [('upper', 0.8093991774577013), ('quarter', 0.7762820277488707), ('term', 0.7581526203848445), ('another', 0.7520433777416708), ('north', 0.7514649452559936)], 't5': [('upper', 0.8117542319740474), ('term', 0.8066275848650003), ('quarter', 0.797750837084228), ('couple', 0.7885716950898187), ('north', 0.7829523479466654)], 't6': [('term', 0.7865921005620443), ('upper', 0.7818294117470236), ('quarter', 0.7810133801305881), ('north', 0.7636846778761898), ('couple', 0.7488851464329117)], 't7': [('couple', 0.8643318799304553), ('upper', 0.8482021357673604), ('quarter', 0.8407976295415336), ('term', 0.8236773019588651), ('given', 0.8131027114640081)], 't8': [('upper', 0.8082606092494277), ('quarter', 0.7866446486077846), ('term', 0.7777449258615581), ('north', 0.7611270141893081), ('couple', 0.7505915845314579)], 't9': [('upper', 0.8060444918602299), ('quarter', 0.8028376615374007), ('couple', 0.7821581394222472), ('every', 0.7676074778221484), ('term', 0.7667683330638875)], 't10': [('upper', 0.8253316492251423), ('quarter', 0.8129776517549245), ('north', 0.7885451238787429), ('term', 0.78137267630899), ('almost', 0.7589089318641214)], 't11': [('upper', 0.7915067553442301), ('couple', 0.7619130344140035), ('another', 0.7530816288352962), ('north', 0.7530148224519881), ('every', 0.7433404672668614)]}
125;comments;BERT;basic_stopwords_vocab;5;105.108957529068;{'t1': [('upper', 0.7473587620583537), ('north', 0.7355380946377076), ('quarter', 0.7166522046133956), ('next', 0.7094315251929605), ('recent', 0.7014807812397467)], 't2': [('upper', 0.7529776331990417), ('north', 0.7455287495394509), ('next', 0.7079014134494315), ('quarter', 0.7020674720573237), ('recent', 0.68899274928894)], 't3': [('upper', 0.7376654612185056), ('north', 0.7092332424840311), ('social', 0.7086414944015218), ('ins', 0.6570327113480146), ('im', 0.6497544247459284)], 't4': [('upper', 0.7642575228419438), ('north', 0.7248242164929779), ('next', 0.7052503493533635), ('recent', 0.692910384689659), ('last', 0.6926767131775252)], 't5': [('upper', 0.7586640790289647), ('north', 0.7473200998376299), ('next', 0.7363770010743647), ('last', 0.7302717780891139), ('couple', 0.7126776349562407)], 't6': [('north', 0.7412101075569195), ('upper', 0.7396105880357191), ('social', 0.7101483328389732), ('next', 0.6894350444779763), ('quarter', 0.6890622106242554)], 't7': [('upper', 0.7916340730109369), ('couple', 0.7736268368478642), ('north', 0.7594777325197819), ('quarter', 0.7539603204969431), ('last', 0.7454499361115254)], 't8': [('upper', 0.7562846355848611), ('north', 0.732313118550636), ('quarter', 0.6943833759949253), ('next', 0.6942541303867058), ('recent', 0.6820764004125961)], 't9': [('upper', 0.7484940439642689), ('next', 0.7395071508695239), ('north', 0.7380643759622918), ('last', 0.7196888455167045), ('quarter', 0.71434286727649)], 't10': [('upper', 0.7687476829999865), ('north', 0.7625463347540679), ('quarter', 0.7272288637201337), ('recent', 0.7261011215582693), ('next', 0.7111429798486721)], 't11': [('upper', 0.7518975905816843), ('north', 0.7224059582638575), ('next', 0.6902031658057979), ('couple', 0.6842960084172205), ('every', 0.6812646655929551)]}
126;comments;BERT;basic_stopwords_vocab;6;105.12205982208252;{'t1': [('upper', 0.801295117467509), ('couple', 0.7128296292505844), ('quarter', 0.7113730906245261), ('north', 0.7039169496030233), ('150', 0.6899236141967608)], 't2': [('upper', 0.8112708307768892), ('north', 0.7133075312814583), ('social', 0.6974141115940176), ('quarter', 0.6954765835971226), ('couple', 0.6953662148877306)], 't3': [('upper', 0.7941316900027797), ('social', 0.7174363634414728), ('north', 0.6818591278546459), ('im', 0.6751106621801486), ('-', 0.6631248717735536)], 't4': [('upper', 0.8248524389612084), ('north', 0.7019452298174087), ('im', 0.701680954762717), ('couple', 0.6998476525633144), ('another', 0.6887730859497556)], 't5': [('upper', 0.807206201981101), ('couple', 0.7250429490007508), ('north', 0.7178226678944539), ('next', 0.714331333308471), ('im', 0.7087096616622071)], 't6': [('upper', 0.7957636478429271), ('social', 0.7208362250639058), ('north', 0.7097951194947272), ('couple', 0.685899544370664), ('quarter', 0.6841046794545895)], 't7': [('upper', 0.8540195601957068), ('couple', 0.7876043279003385), ('north', 0.7412952398678234), ('quarter', 0.741060616431905), ('im', 0.7402986409708499)], 't8': [('upper', 0.8091907984184467), ('north', 0.7035779088193224), ('couple', 0.6940810460265019), ('quarter', 0.6920996259415768), ('im', 0.6878728603871329)], 't9': [('upper', 0.8010622683174575), ('couple', 0.7269720330201042), ('quarter', 0.7158122639818942), ('next', 0.7148181886928873), ('im', 0.7102269297513762)], 't10': [('upper', 0.8191597121082381), ('north', 0.7335526993376331), ('quarter', 0.716414706222678), ('im', 0.7081506441705298), ('couple', 0.7039028776768418)], 't11': [('upper', 0.8104236108308965), ('couple', 0.6949653115573428), ('north', 0.6875646384815404), ('im', 0.6859620070778849), ('social', 0.6843025897120543)]}
127;comments;BERT;basic_stopwords_vocab;7;104.87022566795349;{'t1': [('upper', 0.7809089911532471), ('north', 0.7109989958929834), ('couple', 0.6974627401861331), ('another', 0.6855823432613211), ('one', 0.6822873245677927)], 't2': [('upper', 0.7920030011334502), ('north', 0.7122433384886493), ('social', 0.696649353571556), ('couple', 0.67818847872302), ('150', 0.6731759836831382)], 't3': [('upper', 0.7764078888602964), ('social', 0.7145390909966955), ('north', 0.6807560348136316), ('another', 0.6650140660209183), ('forward', 0.6603486021730287)], 't4': [('upper', 0.8093829044910731), ('north', 0.7032015106492884), ('another', 0.6880445333848833), ('one', 0.6814208941678555), ('couple', 0.681060855651064)], 't5': [('upper', 0.7904540467166281), ('north', 0.7250065305995215), ('couple', 0.7098427013064434), ('forward', 0.6965110012622542), ('range', 0.6913111881394017)], 't6': [('upper', 0.7799816244446903), ('social', 0.7214783892130459), ('north', 0.7132646598292534), ('150', 0.6793239237137825), ('couple', 0.6746415113474341)], 't7': [('upper', 0.8267663917902308), ('couple', 0.7768576981147344), ('north', 0.7515055841034025), ('another', 0.7376039446537391), ('one', 0.7306485946087853)], 't8': [('upper', 0.7915537812825574), ('north', 0.7042038018648682), ('social', 0.6858222811791896), ('couple', 0.677464398136151), ('another', 0.6740762389084146)], 't9': [('upper', 0.7888781773272082), ('north', 0.7123196412304202), ('forward', 0.7076650333474273), ('another', 0.7042881097133771), ('couple', 0.6979933863875329)], 't10': [('upper', 0.7950879950210427), ('north', 0.7314663367169774), ('150', 0.6979688846174597), ('social', 0.6923700522843577), ('couple', 0.6815409560716763)], 't11': [('upper', 0.7953789361087704), ('another', 0.6967620010987843), ('north', 0.685490732042079), ('social', 0.6842465077877623), ('one', 0.680241707325012)]}
128;comments;BERT;basic_stopwords_vocab;8;108.79957485198975;{'t1': [('upper', 0.7802396404557431), ('one', 0.7046011273612112), ('couple', 0.7021102177244778), ('another', 0.6975342124195896), ('north', 0.6970004618800759)], 't2': [('upper', 0.7853014618037633), ('social', 0.7189948542974436), ('north', 0.7104546057482235), ('one', 0.6796054471193049), ('couple', 0.6762924436562978)], 't3': [('upper', 0.7723309775254075), ('social', 0.7404374586606013), ('one', 0.685929917132666), ('north', 0.6745932031197965), ('another', 0.6733113697558982)], 't4': [('upper', 0.8001682706177792), ('one', 0.7057417624474172), ('social', 0.7029488981736638), ('another', 0.7007853233707491), ('north', 0.692342603430548)], 't5': [('upper', 0.7868521243185306), ('north', 0.7207973074180615), ('couple', 0.7068954798640356), ('4', 0.7021727054731806), ('one', 0.6985572624804104)], 't6': [('upper', 0.7832337162461027), ('social', 0.7491465927000742), ('north', 0.7030450412388138), ('pension', 0.6791828995421009), ('couple', 0.6768853475085911)], 't7': [('upper', 0.8295476032950662), ('couple', 0.7777585435638973), ('north', 0.7438888247517297), ('one', 0.741727394979629), ('another', 0.7407707538834674)], 't8': [('upper', 0.7844362272764768), ('social', 0.7081343835019633), ('north', 0.6968742555480121), ('another', 0.6821659741793198), ('one', 0.6800656478686695)], 't9': [('upper', 0.7846929922246795), ('one', 0.7202554078680845), ('another', 0.7162571143236082), ('forward', 0.7162328852975355), ('north', 0.7056684061487382)], 't10': [('upper', 0.7888791752131612), ('north', 0.7337202319113277), ('social', 0.7166049306503308), ('150', 0.6900315726717596), ('quarter', 0.6879149118773067)], 't11': [('upper', 0.7930056580694929), ('social', 0.7137459977149059), ('one', 0.7028368804575768), ('another', 0.6958458492553317), ('couple', 0.6799916208487067)]}
129;comments;BERT;basic_stopwords_vocab;9;105.27425050735474;{'t1': [('upper', 0.7710983194184192), ('social', 0.738046481868875), ('pension', 0.689814118314084), ('north', 0.6854324940325578), ('-', 0.6632874366053358)], 't2': [('upper', 0.7806666033891527), ('social', 0.7558540469202376), ('pension', 0.7064561038194235), ('north', 0.7036523287256297), ('-', 0.6605198046149972)], 't3': [('social', 0.7840880196031725), ('upper', 0.7605379361512853), ('pension', 0.7164183377912716), ('north', 0.6768774649224111), ('first', 0.6737610926128244)], 't4': [('upper', 0.7979228510212137), ('social', 0.7225289348786629), ('north', 0.6896384043221488), ('first', 0.6852519942637298), ('im', 0.663185452014333)], 't5': [('upper', 0.7816378273298922), ('social', 0.711630407829849), ('north', 0.7113182975271377), ('-', 0.6752906308782198), ('pension', 0.6607616252775015)], 't6': [('social', 0.7869977943998113), ('upper', 0.77777435081768), ('pension', 0.7229367206785757), ('north', 0.7065010105773908), ('first', 0.675781781136837)], 't7': [('upper', 0.8319057403215255), ('north', 0.7204716819580268), ('one', 0.7199979762350053), ('social', 0.7135339036467327), ('couple', 0.7093096046781807)], 't8': [('upper', 0.7820362844853511), ('social', 0.7448791282903593), ('north', 0.6904636018105244), ('pension', 0.6824228800953064), ('-', 0.6603270980421619)], 't9': [('upper', 0.7800880276334482), ('north', 0.7018270444108026), ('-', 0.6910868851993277), ('one', 0.6725271638259793), ('150', 0.6621619398712735)], 't10': [('upper', 0.7828528067727968), ('social', 0.7531579162930218), ('north', 0.7216488202638214), ('pension', 0.7163473892937693), ('-', 0.6732606871941027)], 't11': [('upper', 0.7838671712771951), ('social', 0.7616643904643827), ('pension', 0.7048812966366347), ('north', 0.6754103522284971), ('-', 0.6589675619405734)]}
130;comments;BERT;basic_stopwords_vocab;10;104.84888529777527;{'t1': [('upper', 0.7449424600497225), ('social', 0.7424608869466578), ('pension', 0.6940823536495617), ('one', 0.6454239027358464), ('job', 0.6345870681621899)], 't2': [('social', 0.758887225363107), ('upper', 0.7416987059774698), ('pension', 0.7107587905429913), ('job', 0.6478622414155947), ('first', 0.619945432943635)], 't3': [('social', 0.7869874361973891), ('pension', 0.7319344056462195), ('upper', 0.7118862070007432), ('job', 0.6936922069538793), ('works', 0.6470043208038232)], 't4': [('upper', 0.7583168353608455), ('social', 0.7072355498517553), ('first', 0.6600246094170599), ('im', 0.6568965419633317), ('pension', 0.6554142193150607)], 't5': [('upper', 0.7509980318817482), ('social', 0.7153989045621851), ('pension', 0.6626453378554659), ('one', 0.6610640326315138), ('2', 0.6394806618783475)], 't6': [('social', 0.7911727899836989), ('pension', 0.732429602785938), ('upper', 0.7294477338086265), ('job', 0.677550364559097), ('first', 0.6483481455234495)], 't7': [('upper', 0.8082717013347793), ('one', 0.709859130544578), ('social', 0.7084757948027198), ('pension', 0.6572794799673478), ('im', 0.6558093700715917)], 't8': [('social', 0.7495390487501005), ('upper', 0.7450522218499789), ('pension', 0.6924370853053798), ('job', 0.6371259006845382), ('first', 0.6357185586718256)], 't9': [('upper', 0.7484038403381402), ('one', 0.6666094775962828), ('im', 0.6477530212334802), ('2', 0.638300194152892), ('north', 0.6265289424621616)], 't10': [('social', 0.7773987025629767), ('upper', 0.7586763771366347), ('pension', 0.7343097751680026), ('job', 0.6711934574709069), ('north', 0.6422700244043216)], 't11': [('social', 0.7697360669678767), ('upper', 0.7443743279719512), ('pension', 0.714646215680266), ('job', 0.6710248161554859), ('works', 0.6343753526771958)]}
131;comments;BERT;basic_stopwords_vocab;11;105.17826724052429;{'t1': [('social', 0.7107608048006903), ('pension', 0.6447593225263379), ('upper', 0.618268737266075), ('job', 0.5950433179645513), ('one', 0.5848045100150433)], 't2': [('social', 0.7286850542205462), ('pension', 0.6616649429262643), ('upper', 0.6120968914368196), ('job', 0.6097594878973853), ('first', 0.5710057782695909)], 't3': [('social', 0.7582319020030822), ('pension', 0.6879945256367594), ('job', 0.6463744100274018), ('first', 0.5863895612594809), ('upper', 0.5775251239771355)], 't4': [('social', 0.6814808248504081), ('upper', 0.6347531025564342), ('pension', 0.6182420031078589), ('first', 0.6054646396498742), ('im', 0.5979184720362929)], 't5': [('social', 0.6902861931980678), ('upper', 0.634349966682562), ('pension', 0.6211701614133929), ('one', 0.5990859101071795), ('im', 0.5791313598473)], 't6': [('social', 0.7540533418335703), ('pension', 0.679318213135609), ('job', 0.6305958215962305), ('upper', 0.5959989479351337), ('first', 0.5906871865231795)], 't7': [('social', 0.6790250455124063), ('upper', 0.6780959124296484), ('one', 0.6424988654535546), ('pension', 0.6158157507733734), ('im', 0.5929180769042646)], 't8': [('social', 0.7180815897944018), ('pension', 0.646388704993706), ('upper', 0.6173306045686753), ('job', 0.6045094589553808), ('first', 0.5842520741444854)], 't9': [('upper', 0.6322342866299628), ('social', 0.6136914958741597), ('one', 0.6056587534102391), ('im', 0.5953966520783673), ('first', 0.5716843269987864)], 't10': [('social', 0.7320355309314688), ('pension', 0.6707389373499246), ('upper', 0.6300822466185703), ('job', 0.6253120812263132), ('first', 0.567766094070039)], 't11': [('social', 0.738526696557096), ('pension', 0.6664543733696591), ('job', 0.6291627151307465), ('upper', 0.6128934404208788), ('one', 0.5804979785845387)]}
132;comments;BERT;basic_stopwords_vocab;12;107.73187351226807;{'t1': [('personally', 0.8144649865010036), ('jobs', 0.8006603667716707), ('high', 0.7959403286277564), ('value', 0.768487544107902), ('unique', 0.7652489580385554)], 't2': [('personally', 0.7949309302585946), ('high', 0.7866429307985563), ('jobs', 0.7746031395746789), ('great', 0.7572322798117894), ('value', 0.7537043852087681)], 't3': [('personally', 0.8824865541220599), ('jobs', 0.8673870855899466), ('high', 0.8671155794785306), ('contribute', 0.83663526270636), ('unique', 0.8357338192370682)], 't4': [('personally', 0.8732234338687127), ('high', 0.8349585290362397), ('value', 0.8336000112244594), ('jobs', 0.8322121360594028), ('contribute', 0.8194859467548694)], 't5': [('personally', 0.7844729317592828), ('high', 0.7696092928203868), ('jobs', 0.7620269394815952), ('value', 0.7608415280055414), ('great', 0.7511303662834428)], 't6': [('personally', 0.8465250923633612), ('high', 0.8295525728114277), ('jobs', 0.8097080501077508), ('great', 0.8031589263802453), ('honesty', 0.7970812941346618)], 't7': [('personally', 0.7762935790459777), ('around', 0.7710844714086822), ('jobs', 0.7658030265668222), ('high', 0.759892763659769), ('one', 0.7540848258790727)], 't8': [('personally', 0.7895486855750445), ('high', 0.7711220995351152), ('jobs', 0.7656200868063227), ('value', 0.7502141722050107), ('great', 0.7464310873570675)], 't9': [('personally', 0.7797192273799082), ('jobs', 0.7571767966709723), ('high', 0.7555764940635805), ('value', 0.7499169827845211), ('contribute', 0.7425782661574248)], 't10': [('personally', 0.7993318070657925), ('high', 0.7882289741014163), ('jobs', 0.7839179017443212), ('value', 0.7611373951072684), ('great', 0.7582495014021365)], 't11': [('personally', 0.8253259157117878), ('jobs', 0.8210927809776395), ('high', 0.8031996821279384), ('opportunities', 0.7813201847218159), ('honesty', 0.7808575530236207)]}
133;comments;BERT;basic_stopwords_vocab;mean;104.79896759986877;{'t1': [('upper', 0.753047616109608), ('mac', 0.7069090396428785), ('social', 0.6979633268304639), ('quarter', 0.6958050164425182), ('north', 0.6873904160947213)], 't2': [('upper', 0.7573075781553459), ('social', 0.7176795304154808), ('north', 0.6983870612465595), ('mac', 0.6892223647979443), ('quarter', 0.6872270987065909)], 't3': [('social', 0.737828305132746), ('upper', 0.73393912037099), ('pension', 0.6860724640518648), ('mac', 0.6775837605070592), ('im', 0.6718946517770452)], 't4': [('upper', 0.7706365883958061), ('mac', 0.7052773306661424), ('im', 0.7012536836116958), ('social', 0.6949094653413714), ('north', 0.6856561035195807)], 't5': [('upper', 0.7627993382535369), ('north', 0.7146654679800092), ('mac', 0.6998401267423096), ('quarter', 0.6989527769765613), ('im', 0.6919087886465661)], 't6': [('social', 0.7479272054988582), ('upper', 0.7411384879764978), ('north', 0.697577482471037), ('pension', 0.6965070248456653), ('mac', 0.6871324929406809)], 't7': [('upper', 0.8219620906466061), ('couple', 0.7644688371865901), ('north', 0.7346685146782219), ('every', 0.7335990850127367), ('quarter', 0.7268421812406438)], 't8': [('upper', 0.7627557751387077), ('social', 0.7116791429305673), ('north', 0.6917593436349114), ('quarter', 0.6822618558794341), ('mac', 0.6810445212512641)], 't9': [('upper', 0.7624759595750206), ('quarter', 0.7092226834295937), ('im', 0.7015891712396786), ('north', 0.6964319251701581), ('mac', 0.6907573119696981)], 't10': [('upper', 0.772628055020054), ('social', 0.7272299144672205), ('north', 0.7233826900172944), ('pension', 0.7133918230049361), ('quarter', 0.7115849649051178)], 't11': [('upper', 0.7573787216647966), ('social', 0.7202668296006773), ('mac', 0.6832276518134799), ('pension', 0.6820012213445359), ('im', 0.673033696775367)]}
134;comments;BERT;basic_stopwords_vocab;max;105.511390209198;{'t1': [('bayer', 0.3328403231254087), ('mb', 0.3301165934253031), ('hr', 0.3287127254678831), ('mac', 0.3258306647624246), ('pension', 0.32532633606127426)], 't2': [('bayer', 0.3304526662679511), ('hr', 0.3280545143710173), ('pension', 0.3234005002544401), ('virgin', 0.32122921784467295), ('ins', 0.3206773570300744)], 't3': [('hr', 0.32330373609878515), ('bayer', 0.32291063333017), ('medical', 0.31853277719198114), ('chemistry', 0.31667502221574007), ('mb', 0.3146459940166615)], 't4': [('bayer', 0.33799641107547385), ('mb', 0.3249811593580674), ('mac', 0.324760195685459), ('virgin', 0.3236109534260233), ('infinite', 0.32301705019241156)], 't5': [('mb', 0.34337393821158), ('bayer', 0.3398710044630374), ('virgin', 0.3348123840114916), ('mac', 0.3303844366790063), ('chemistry', 0.3279016640546669)], 't6': [('bayer', 0.33685116781787494), ('hr', 0.3322096329324079), ('medical', 0.33103999871996104), ('virgin', 0.32491793499766886), ('ins', 0.3223049417633268)], 't7': [('virgin', 0.36325694878602743), ('ins', 0.3622927759636152), ('old', 0.3554563266864684), ('fluent', 0.35346222411807826), ('mb', 0.35237315206231157)], 't8': [('bayer', 0.3245288259549697), ('medical', 0.3234638526049627), ('mb', 0.32162257387707616), ('hr', 0.31957645293925363), ('ins', 0.3190791015511789)], 't9': [('bayer', 0.34010182435010605), ('mb', 0.3396216467307991), ('chemistry', 0.3355120778232281), ('infinite', 0.32855861850225343), ('mac', 0.32244489213886274)], 't10': [('pension', 0.3445586866559949), ('bayer', 0.34138344939463916), ('ins', 0.3408332801397551), ('medical', 0.338784743845699), ('economic', 0.3317622956236248)], 't11': [('hr', 0.331308131870487), ('bayer', 0.3284743223314093), ('ins', 0.3234125931063775), ('medical', 0.32109717833524276), ('virgin', 0.3198793774990216)]}
135;comments;BERT;basic_stopwords_vocab;sum;114.87353038787842;{'t1': [('upper', 0.7530476114043764), ('mac', 0.7069090423496087), ('social', 0.6979633293229186), ('quarter', 0.6958050237780218), ('north', 0.6873904175611768)], 't2': [('upper', 0.7573075763916844), ('social', 0.7176795385260599), ('north', 0.6983870589404209), ('mac', 0.6892223572914322), ('quarter', 0.6872271015125839)], 't3': [('social', 0.7378283119253797), ('upper', 0.7339391218848597), ('pension', 0.686072467547843), ('mac', 0.6775837596115034), ('im', 0.6718946504368117)], 't4': [('upper', 0.7706365836447726), ('mac', 0.7052773216823207), ('im', 0.7012536732761973), ('social', 0.6949094522949748), ('north', 0.6856561026002684)], 't5': [('upper', 0.7627993405889448), ('north', 0.7146654610240409), ('mac', 0.6998401183652911), ('quarter', 0.6989527766845116), ('im', 0.6919087852442567)], 't6': [('social', 0.7479271999404398), ('upper', 0.7411384854862811), ('north', 0.6975774884126335), ('pension', 0.6965070188040166), ('mac', 0.6871324943131374)], 't7': [('upper', 0.8219620903349336), ('couple', 0.7644688531002541), ('north', 0.7346685297149829), ('every', 0.7335991004759255), ('quarter', 0.7268421937001681)], 't8': [('upper', 0.7627557860952658), ('social', 0.7116791766007333), ('north', 0.6917593283319453), ('quarter', 0.6822618522106645), ('mac', 0.6810445266986405)], 't9': [('upper', 0.7624759570014832), ('quarter', 0.7092226820633825), ('im', 0.7015891677163881), ('north', 0.6964319261333957), ('mac', 0.6907573131899336)], 't10': [('upper', 0.7726280500641571), ('social', 0.7272299216816952), ('north', 0.7233826890118533), ('pension', 0.7133918242854443), ('quarter', 0.7115849597561106)], 't11': [('upper', 0.757378723075039), ('social', 0.7202668198670659), ('mac', 0.6832276473692249), ('pension', 0.68200120377756), ('im', 0.6730336956670249)]}
136;comments;Fasttext;basic;;1648.759269952774;{'t1': [[('having', 2.3774072318826954e-31), ('other', 6.470002603783253e-32), ('especially', 6.165568374829893e-32), ('these', 2.824481352638845e-32), ('most', 2.4016444266413537e-32)]], 't2': [[('these', 7.991362622457747e-25), ('many', 1.270717360690702e-25), ('any', 2.608077690654475e-26), ('only', 1.7572104693903453e-26), ('it', 1.3108689632820125e-26)]], 't3': [[('only', 7.684270191996804e-15), ('those', 4.075904330979327e-15), ('most', 1.0873358767529901e-15), ('but', 7.176810635714384e-16), ('any', 5.9331635106333225e-16)]], 't4': [[('these', 5.957942860903645e-26), ('many', 1.1476220567406972e-26), ('most', 6.366645995146016e-27), ('certain', 2.3072885326862023e-27), ('the', 1.074986494815907e-27)]], 't5': [[('these', 1.7840449520472782e-27), ('most', 1.0191596357403272e-28), ('certain', 5.851272486483587e-29), ('many', 5.672983734853692e-29), ('having', 6.214239788955351e-30)]], 't6': [[('these', 3.774603584882557e-24), ('many', 2.5576262886762918e-24), ('most', 4.70122938365433e-25), ('only', 1.8451931122257763e-25), ('either', 8.223051563359224e-26)]], 't7': [[('sustainability', 1.559739797282283e-32), ('life-quality', 4.995120898800266e-35), ('understanding', 2.922763962358291e-35), ('nature', 2.1336169520978648e-35), ('sensibleness', 1.915110029722864e-35)]], 't8': [[('these', 1.8099403974856466e-25), ('most', 7.604296802695061e-26), ('many', 1.7241927886469572e-26), ('only', 1.3493938792199748e-26), ('so', 4.591317994620029e-27)]], 't9': [[('good', 3.2691210539818e-33), ('certain', 1.708786934102581e-33), ('those', 1.4194204488774511e-33), ('actual', 7.766658316485861e-34), ('these', 9.710445443512278e-35)]], 't10': [[('these', 5.1791861545428665e-27), ('everyone', 3.559951694521554e-27), ('most', 2.0478513247026587e-27), ('it', 9.132442017843449e-28), ('especially', 6.786449900698343e-28)]], 't11': [[('those', 1.088312918917846e-29), ('some', 3.786530614733172e-30), ('other', 2.672137896029339e-30), ('any', 1.845085085310563e-30), ('these', 9.29486705003103e-31)]]}
